,0,1,0
928,20160614,093000,"['600466', 7.66, 12600.0, 1]"
929,20160614,093500,"[u'000719', 10.22, 18100L, -1]"
930,20160614,094000,"[u'000921', 7.37, 24900L, -1]"
931,20160614,094100,"[u'600885', 29.46, 6200L, -1]"
932,20160614,094100,"[u'002140', 15.3, 11600L, -1]"
933,20160614,102200,"[u'002204', 7.99, 23000L, -1]"
934,20160614,112600,"[u'603899', 17.91, 10500L, -1]"
935,20160616,093000,"['300113', 36.83, 2600.0, 1]"
936,20160616,101200,"[u'603366', 8.25, 23100L, -1]"
937,20160616,103200,"[u'600074', 15.63, 13400L, -1]"
938,20160617,093000,"['300010', 18.95, 5100.0, 1]"
939,20160617,093000,"[u'000603', 17.75, 11700L, -1]"
940,20160621,094000,"[u'600337', 13.3, 16000L, -1]"
941,20160621,110800,"[u'000732', 18.95, 10200L, -1]"
942,20160928,093000,"['300166', 23.72, 3900.0, 1]"
943,20161205,093200,"[u'000511', 5.91, 21700L, -1]"
944,20161213,093000,"['002123', 15.38, 5900.0, 1]"
945,20161213,093000,"['000723', 16.11, 5600.0, 1]"
946,20161213,093000,"['600315', 26.9, 3300.0, 1]"
947,20161213,093000,"['000806', 16.65, 5400.0, 1]"
948,20161213,093000,"['002491', 15.79, 5700.0, 1]"
949,20161213,093000,"['601689', 26.96, 3300.0, 1]"
950,20161213,093000,"['000825', 4.17, 21800.0, 1]"
951,20161213,093000,"['600338', 31.51, 2800.0, 1]"
952,20161213,093000,"['002019', 15.02, 6000.0, 1]"
953,20161213,093000,"['600981', 8.32, 10900.0, 1]"
954,20161213,093000,"['002399', 17.53, 5200.0, 1]"
955,20161213,093000,"['000761', 5.9, 15400.0, 1]"
956,20161213,093000,"['300296', 34.4, 2600.0, 1]"
957,20161213,093000,"['600600', 29.68, 3000.0, 1]"
958,20161213,093000,"['300297', 12.9, 7000.0, 1]"
959,20161213,093000,"['603528', 71.91, 1200.0, 1]"
960,20161213,093000,"['300266', 52.15, 1700.0, 1]"
961,20161213,093000,"['603377', 37.67, 2400.0, 1]"
962,20161213,093000,"['300324', 19.84, 4500.0, 1]"
963,20161213,093000,"['002544', 28.9, 3100.0, 1]"
964,20161213,093000,"['603868', 45.78, 1900.0, 1]"
965,20161213,093000,"['600307', 2.83, 32200.0, 1]"
966,20161213,093000,"['603866', 43.97, 2000.0, 1]"
967,20161213,093000,"['002407', 28.01, 3200.0, 1]"
968,20161213,093000,"['002176', 12.16, 7500.0, 1]"
969,20161213,093000,"['000089', 8.4, 10800.0, 1]"
970,20161213,093000,"['000999', 25.07, 3600.0, 1]"
971,20161213,093000,"['601231', 10.2, 8900.0, 1]"
972,20161213,093000,"['002581', 25.07, 3600.0, 1]"
973,20161213,093000,"['000025', 54.78, 1600.0, 1]"
974,20161213,093000,"['002460', 29.31, 3100.0, 1]"
975,20161213,093000,"['002707', 17.35, 5200.0, 1]"
976,20161213,093000,"['600549', 25.98, 3500.0, 1]"
977,20161213,093000,"['600862', 11.83, 7700.0, 1]"
978,20161213,093000,"['600863', 3.16, 28800.0, 1]"
979,20161213,093000,"['300159', 15.68, 5800.0, 1]"
980,20161213,093000,"['000960', 13.36, 6800.0, 1]"
981,20161213,093000,"['002422', 16.22, 5600.0, 1]"
982,20161213,093000,"['300136', 26.66, 3400.0, 1]"
983,20161213,093000,"['600291', 19.31, 4700.0, 1]"
984,20161213,093000,"['601016', 9.4, 9700.0, 1]"
985,20161213,093000,"['300156', 24.79, 3600.0, 1]"
986,20161213,093300,"[u'601369', 6.72, 26000L, -1]"
987,20161213,093500,"[u'600456', 16.52, 10200L, -1]"
988,20161213,093700,"[u'601155', 11.85, 14900L, -1]"
989,20161214,144800,"[u'600507', 6.93, 25900L, -1]"
990,20161216,093100,"[u'600236', 6.11, 28400L, -1]"
991,20161222,093500,"[u'002310', 13.71, 12500L, -1]"
